label,source,sentence
disgust,emotional_events,Accidentally seeing a friend in a compromising situation with a stranger.
disgust,emotional_events,The physical appearance of a meal.
disgust,emotional_events,Cleaning the bathroom of my apt. and realizing my roommate who had lived there all summer by himself had never cleaned the place.
disgust,emotional_events,The same as in SHAME.
disgust,emotional_events,"I felt disgusted one day when, as we were eating, a child defecated on the table side."
disgust,emotional_events,After the accident which I described in SHAME. I came to myself and saw how terrible everything looked like. I disgusted myself and everything I saw.
disgust,emotional_events,"When my parents behave very \witty\"" towards me, they make insipid á|jokes about which they laugh. Or my mother who treats me like a á|little child."""
disgust,emotional_events,Such a feeling springs up in me sometimes when I have meals at a catering establishment. It is a result either of the look of the food or when watching the way some people eat.
disgust,emotional_events,"When a drunkard, in town yelled at me saying that I was a prostitute."
disgust,tweets,i don't know what to do... time is going by so fast.
disgust,emotional_events,"One day I was in the countryside with several friends, and we began to eat figs, after we were all full we noticed that all the figs were full of worms."
disgust,emotional_events,When a boy put a handful of cooked potatoes down my dress and there was no water to clean up.
disgust,artificial_sentences,"If you do feel revolted when you watch the patient eat , you should not feel guilty about it , but neither should you let yourself become irritable with the patient over it ."
disgust,emotional_events,"When I was an auxiliary nurse at the hospital and I had to change the nappies, for the first time, of a very old and sick woman."
disgust,fairytale_sentences,"So St. Peter said to the Lord, ""Lord, this thing must not go on."
disgust,emotional_events,Through the media and their presentation of a kidnapped child who was raped.
disgust,fairytale_sentences,"Felicita, she said, ""what are you doing to the child?"""
disgust,fairytale_sentences,"But the old goblin said he should not like his wife to have such an accomplishment, and thought his boys would have the same objection."
disgust,artificial_sentences,Its roots were both theological and caused by the revulsion of the burnings in Mary 's reign .
disgust,fairytale_sentences,"It is very naughty, said the princess, and walked off."
disgust,emotional_events,"When some friends and I get acquainted a guy during vacations I thought he was disgusted and \a friend\"" of mine for whom I feel a á|little disgust wanted to stay with him."""
disgust,emotional_events,"I once got a phone call stating \one of your friend is in jail, á|please come and see him\"".  When I went to the jail and saw him, I á|was disgusted."""
disgust,emotional_events,"I watched the news at the TV, it was a commentary about \Hainburg\"". I felt disgusted when I heard members of the union á|speak about the situation."""
disgust,emotional_events,"When I opted for my research field, for them the percentage of marks was more important than my knowledge."
disgust,fairytale_sentences,"I do not like bumble bees.
disgust	fairytale_sentences	They are all over bristles, said Mr. Jackson, wiping his mouth with his coat sleeve."
disgust,artificial_sentences,"Shortly after he spoke , the first of what could become a flood of disgruntled clergy announced he was leaving the Church of England ."
disgust,emotional_events,"I saw a septic, smelling wound."
disgust,emotional_events,Close friends talking badly of other friends.
disgust,emotional_events,"When a \friend\"" dropped a frog down my neck, and I didn't know á|what it was."""
disgust,fairytale_sentences,You are burning a hole in me.
disgust,emotional_events,In broad daylight I saw an untidy old man pissing and playing with his penis in the middle of the town.
disgust,emotional_events,A wurm dropped on my head.
disgust,fairytale_sentences,"There is no real pleasure in travelling, said mamma; ""to tell the truth, it's very wearisome; I beg pardon for saying so."
disgust,emotional_events,"Sort of awkward. I'd introduced (a lover) but introduced as a friend to some members of my family, and my niece Yavanna who's six was home from school and at Mum's and Dad's and was really silly and at first it was ok, but it went on and on - yukky pooh! You eat your snot, etc. and I felt cross she wouldn't stop. But she had an audience and was in one of those moods. Once I'd accepted it was something everyone does at time I felt better - it was partly having my friend there."
disgust,emotional_events,"During lunch with some classmates, a priest was also there.  He was eating desperately as if someone was going to take his plate away.  He did it with gluttony.  He wiped his hands on his suit several times and it was full of crumbs."
disgust,tweets,oh that looks boring  and even more boring you have an exam on a saturday
disgust,emotional_events,"When my grandmother was about 80 years old, she lived with us for several years. I saw her illness. I did not even want to breath the air that smelled of her presence."
disgust,emotional_events,I read a book about torture. The book described exactly how the torturing was done.
disgust,emotional_events,"When one individual takes advantage of and/or injures another relatively defenseless individual, consciously. I feel disgust mingled with anger. A person on my dorm floor verbally assaulted another person for having a certain religious belief."
disgust,emotional_events,"In the morning, the cat of my landlady had vomited on the floor, near the staircase I take to go to the bathroom."
disgust,emotional_events,Disgust at myself when I stroked a sleeping girl's private parts.
surprise,tweets,"Unfortunately, that's how it usually goes.  In answer to yesterday...I'm okay. Things may be looking up. Miss talking to you."
surprise,fairytale_sentences,"When the peasants heard that, they too wished to enjoy this great profit, and ran home, killed all their cows, and stripped off their skins in order to sell them in the town to the greatest advantage."
surprise,tweets,Eminem's new song &quot;Beautiful&quot; is amazing!. Listen to the MAGIC right NOW!!
surprise,fairytale_sentences,Hans had not thought of looking to that.
surprise,tweets,Morning Tweethearts! Now home after traveling 302 mi.thru 2 states ; 2 faires in 3 days. So inspired! Ready to write as I enjoy coffee.
surprise,tweets,Rain  oh well it's still Friday!!
surprise,tweets,wonderful Gerrard scores 2 and we're at the top of the league for the moment.. Hopefully City helps us today..
surprise,tweets,"wow, Germany, that would be fun! If I could just meet them, just once, I would be good."
surprise,tweets,Had a great time singing karaoke with the fam...good times
surprise,tweets,netflicks! watching milk... better go wife is jealous of my twitter habit
surprise,tweets,"It says &quot;This video is private.&quot;, WTF????"
surprise,fairytale_sentences,"Her little black nose went sniffle, sniffle, snuffle, and her eyes went twinkle, twinkle; and underneath her cap-where Lucie had yellow curls-that little person had PRICKLES!"
surprise,tweets,you know what's today? no? it's the Star Wars day you ass!
surprise,tweets,Sitting next to a man with a Kindle II...I don't know if I've ever been this jealous
surprise,tweets,damn! natalya! you gotta tell me whats going on!!! i'd call you but i lost all my phone numbers when i broke my blackberry
surprise,fairytale_sentences,"She, however, caught at his cap and pulled it off, and then his golden hair rolled down on his shoulders, and it was splendid to behold."
surprise,tweets,bit excited are u bradie lol
surprise,tweets,haha im always turned off by coontails...so it kinda kills me XD i like the spikes though
surprise,tweets,"ur welcome sweetie . Anytime . I need to find a way to get more followers , I don't have many"
surprise,artificial_sentences,Then his startled gaze met the glowing eyes above the white patch of the handkerchief the man was holding at his mouth .
surprise,fairytale_sentences,"Have you come out of the water?"""
surprise,tweets,At the DMV uhhhg!
surprise,fairytale_sentences,"The two strangers were all this time looking on, and did not know what to say for wonder."
surprise,tweets,mmmmm you have someone on the inside ? or are you being brlliant again
surprise,tweets,wow officially i have no life this month! LOL my friends dont believe me when i say they need to BOOK IN ADVANCE!
surprise,fairytale_sentences,"Now go on, said he."
surprise,tweets,Good morning new followers. Time for my face-sized coffee. Don't be a stranger
surprise,tweets,hahaha my uncle does that coz my aunty is a whore who left her kids
surprise,tweets,meet the robbinsons! best movie ever
surprise,tweets,you're mean to me. You're gonna have to have pizza tonight or it will go off.
surprise,tweets,I'm trying to self learn photoshop but it's not going so well!
surprise,tweets,is noow calmmm  eating polvoron .. yuumm
surprise,fairytale_sentences,"How the fire burned! and seemed so beautifully warm that the child stretched out her feet as if to warm them, when, lo! the flame of the match went out, the stove vanished, and she had only the remains of the half-burnt match in her hand."
surprise,tweets,fuck everything
surprise,tweets,"There is a faux gothy chick looking at me, sorry I am not going to camden and I like pop-punk and jimmy eat world"
surprise,tweets,Geoff posted a boo: Coming Home From Tenerife Boo
surprise,tweets,Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years
surprise,fairytale_sentences,"The second day she began with all the comical names she could hear of, BANDY-LEGS, HUNCHBACK, CROOK-SHANKS, and so on; but the little gentleman still said to every one of them, ""Madam, that is not my name."""
surprise,tweets,k its 3 slices left
surprise,artificial_sentences,To her bewilderment they both dissolved into giggles .
surprise,tweets,get   the twilightguy on your show
surprise,tweets,my tweets??? i rofl'd at this
surprise,tweets,"Yep, I actually do! =D hehe so.. hi Kathy~"
surprise,tweets,Yesterday I heard a song about taking a base onto a plane. Can someone help me find it? I don't know anything else about it.
surprise,fairytale_sentences,"He flew thither; but ""hush!"" two people were in the arbor,- a handsome young man and a beautiful lady."
surprise,tweets,Revamping my recording studio today and adding some nice high end outboard gear...very exited!
surprise,fairytale_sentences,"Then the kid had to run home and fetch scissors, and a needle and thread, and the goat cut open the monster""s stomach, and hardly had she made one cut, than one little kid thrust its head out, and when she had cut farther, all six sprang out one after another, and were all still alive, and had suffered no injury whatever, for in his greediness the monster had swallowed them down whole."
surprise,artificial_sentences,She did n't want to trouble the penguin with the bewilderment in her eyes .
surprise,tweets,"???, ???, ???, ????? ???? -- ??????"
surprise,tweets,diggin' your moustachio! Looking good daddio!
surprise,tweets,Jonas brothers concert  was greaattt
surprise,tweets,noooo!    all summer?! I won't see your charming little face ALL summer?!
surprise,tweets,i bet they did  some people have no ideia or standards  have a lovely time the pair of you
surprise,tweets,Blinded again
surprise,fairytale_sentences,"The Portuguese awoke too, and rushed over to the other side: in so doing she trod upon the little singing-bird."
surprise,tweets,haha tell me about. I've had this feeling everyday of this week
surprise,tweets,Jealous I wanted see that film
surprise,fairytale_sentences,"Forgotten!
joy	fairytale_sentences	The old pair shall again wander through the streets arm-in-arm, or sit with their fresh, healthy cheeks on the bench under the lime-tree, and smile and nod at rich and poor.
joy	fairytale_sentences	She specially loved roses, and therefore she possessed the most beautiful varieties of this flower, from the wild hedge-rose, with its apple-scented leaves, to the splendid Provence rose.
sadness	fairytale_sentences	No one has yet named the flower,"" said the wise man."
surprise,fairytale_sentences,"Dear me! how singular.
surprise	fairytale_sentences	Why that must be the grave-stone of Preben Schwane and his wife."
surprise,tweets,Found out that a schoolmate died of an heart attack this morning. He was barely 35  will miss u bally!
surprise,tweets,Oops! I completely forgot!
surprise,artificial_sentences,"Herman , startled but pleased , moved in , only to be disconcerted as Erika pushed him away ."
surprise,artificial_sentences,"When Ramsey came to read the book himself , later in life , he was astonished , and at one point burst out laughing , to discover what irrational expressions he could use ."
surprise,tweets,Keep forgetting we only need to revise one topic for the 116 exam! It's a nice surprise every time I remember though
surprise,tweets,I still smell of smoke  #kitchenfire
surprise,tweets,Yay! The playdate is back on but my van's transmission is  dead
surprise,tweets,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  Damn
surprise,tweets,"Made my first Skype to landline call.  Good call quality, quite impressed"
surprise,tweets,I would think you'd want to follow me.
surprise,tweets,Damnation. I just woke up.
surprise,tweets,what is it? i cant get onto bebo on this one!
surprise,tweets,Why is no one online?
surprise,tweets,I didn't know you had a blog!!!  That's so awesome
surprise,tweets,nice turn of phrase from   &quot;Wakey wakey eggs and bakey! Time for coffee and the back to code!&quot; have fun at  #openhacklondon today
surprise,artificial_sentences,"Lin Foh blinked , quite astonished at being spoken to so sharply ."
surprise,tweets,- Last night was the best one so far I think. Except we didn't see him throw his equipment at the car
surprise,tweets,great.. My best wishes for great future of the site..
surprise,fairytale_sentences,"There was great astonishment over the wild man; the king, however, had him put in an iron cage in his courtyard, and forbade the door to be opened on pain of death, and the queen herself was to take the key into her keeping."
surprise,artificial_sentences,She gave him a startled glance .
surprise,artificial_sentences,"To those workers who profess bewilderment as to how they might help , who feel their knowledge in sexual matters is insufficient or are doubtful of their capabilities for sexual counselling and aid , one would suggest that they raise the matter within their training departments ."
surprise,tweets,Its tomorrow!!!!
surprise,tweets,back to my office.  the fire alarm went off due to someone burnt food in microwave
surprise,fairytale_sentences,"But as she crossed the threshold, crash! the bird threw the millstone down on her head, and she was crushed to death."
surprise,tweets,Dakota just had a her first bath since being spayed... She was in Heaven!
surprise,tweets,well i see ur moving onto the next cute guy
surprise,artificial_sentences,Now as he strode north determined on its recovery he was ashamed and astonished at his own folly .
surprise,tweets,im not going to my dads tonight !!!!! and hes got a 12 foot pool  he has to tell me that hes got things when im not going TWAT !!
surprise,fairytale_sentences,Baa!
surprise,fairytale_sentences,"Golden shoes for you, indeed!"
surprise,fairytale_sentences,"The tailor, who had watched the fight with astonishment, was still standing there motionless, when the stag in full career bounded up to him, and before he could escape, caught him up on his great horns."
surprise,tweets,wow what a lovely day! Shame i have to clean my room
surprise,tweets,Hey! I am back.  Been listening to retrorewind.  How you do always know everything.
surprise,tweets,Thanks madam.. you're lucky coz you had a wonderful dog.. and sooo cute...
surprise,fairytale_sentences,"So Hansel went at once to Death and said to him, ""Come down,"" and Death took him directly and put an end to him."
surprise,fairytale_sentences,They had plucked out all their feathers.
surprise,tweets,"Dlukasrossi Lukas- your amazing wife, her updates are locked! Hard to convince people to follow protected profiles,"
surprise,tweets,"what? I do not speak Finnish or what that was, hehe"
surprise,tweets,"At this point, I'm gonna be left here with only Tommy. He is no prize."
surprise,tweets,SNL w/ Justin Timberlake
surprise,fairytale_sentences,"The sun was setting fast, and already half of its circle had sunk behind the hill: Jorindel on a sudden looked behind him, and saw through the bushes that they had, without knowing it, sat down close under the old walls of the castle."
surprise,tweets,I used to row in high school and just found out there is a rowing club ten minutes away from me so I thought I should sign up
surprise,tweets,nooo way dude did I? I'm at my ma's 4 the w/e this means no net we in the country
surprise,tweets,"weird, 'cause i synced mine this morning and got the new episode..."
surprise,tweets,"Appreciated,uni email is helpful.."
surprise,tweets,"Hi Simon, I'm new to this too - but just thought I'd tell you Jimmy Carr has tweeted that you make the Star Trek movie."
surprise,tweets,"will u give ur mother anything special? I'll make a cake and make sure mine gets a stressfree day =p cheesy, but it works"
surprise,fairytale_sentences,"But how surprised she was to see in the middle of the flower, a tiny little man, as white and transparent as if he had been made of crystal!"
surprise,tweets,I almost say &quot;bless you&quot; to a sneezing cat
surprise,tweets,everyone loves u sarah not just the tweeters! the today show couldnt stop raving about your beautifulness...
surprise,tweets,listening to her stolen music. just loved it cause its free!
surprise,fairytale_sentences,"But they sat there and did not stir, and the fire caught their clothes."
surprise,fairytale_sentences,"Hallo!"" cried Little Claus, rushing out of the door, and seizing hold of the landlord by the throat; ""you have killed my grandmother; see, here is a great hole in her forehead."""
surprise,tweets,"Ooo....sounds great! hope the weather does stay nice.  re: hot water bottle, was just thinking how BAD it would be to leak"
surprise,tweets,no one I know likes boiled peanuts t.
surprise,fairytale_sentences,"The best thing, thought Ib; ""the very best thing for me,- and found in the earth!"
surprise,fairytale_sentences,The conquered kings were chained up with golden fetters to his chariot when he drove through the streets of his city.
surprise,fairytale_sentences,"No, answered she, ""you did not tell me."""
surprise,tweets,why do we need to wait another year for toy story 3?!
surprise,fairytale_sentences,"If that is all that is wanted, answered the youth, ""it is easily done; but if I learn how to shudder as fast as that, you shall have my fifty talers."
surprise,tweets,heading down to beach! still no fone....woo!
surprise,tweets,I love that song! I was starting to think I was the only one that knew that one!    #sameperson
surprise,fairytale_sentences,"Then he tore away the cloth which covered the basket, and what could equal the surprise of the pious woman, to find that by a miracle, everything in her basket- the wine, the bread- had all been changed into roses."
surprise,fairytale_sentences,"It is surprising that we have never heard this before; she will be a great success at court."""
surprise,tweets,i help represent high profile actors for their tv/film/theatre careers so get free tix.. but not for Jersey Boys..
surprise,fairytale_sentences,"Soon after, in the middle of the night, the goblin was awoke by a terrible noise and knocking against the window shutters and the house doors, and by the sound of the watchman's horn; for a great fire had broken out, and the whole street appeared full of flames."
surprise,tweets,OMJ! J.O.N.A.S. is the best tv show EVER!  ?
surprise,tweets,omg himym! one of the best shows on earth
surprise,tweets,"my house is so sad looking without all of the furniture, air mattressing it for 2 nights and then I'm officially moved from Knoxville."
surprise,fairytale_sentences,He started as he did so.
surprise,tweets,auntie diane wins quote of the day &quot;and hes the incredible hulk&quot;
surprise,fairytale_sentences,"But the bird set up such a loud scream that all the soldiers awoke, and they took him prisoner and carried him before the king."
surprise,tweets,wow.???? ??????
surprise,fairytale_sentences,"The little louse has burnt herself, The little flea is weeping,
surprise	fairytale_sentences	The little door is creaking, The little broom is sweeping,
surprise	fairytale_sentences	The little cart is running, The little ash-heap is burning."
surprise,tweets,"I'm sorry.....deep breaths, I started a program called panicaway...it has worked wonders."
surprise,tweets,"mmmm now you're speaking my language! (Unfortunately, in militant diet mode-am seriously thinking of  competiton-so no TB I guess"
surprise,tweets,Ugh its really hot today already and its not even noon yet  i want ice water!
surprise,tweets,ok so my appointment WAS at 12pm why am I still waiting 2 get my hair done. Wish everyone know the meaning of on time. I was here early 2
surprise,tweets,"trying to decide what to do tonight. Study Chem or write the night away. The night's still young, perhaps I'll do both"
surprise,tweets,laze about ! It's. The bank holiday law
surprise,tweets,I dont think he's ganna text me.
surprise,tweets,man i cant go on sunday cause im helping out all day at the piano recital. this sucks
surprise,tweets,"I taped them when I was still at school! They look pretty retro now, but the theme song is still recognisable"
surprise,tweets,Up early. Knee throbbing. Maker Faire 99% out now. Possibly Califur too. Same torn ligament as before I think. No insurance tho.
surprise,fairytale_sentences,"This pot she took in her lap, warmed her fingers, and pushed the boy with her elbow."
surprise,fairytale_sentences,"Good gracious, what a quantity of gold there was! enough to buy all the sugar-sticks of the sweet-stuff women; all the tin soldiers, whips, and rocking-horses in the world, or even the whole town itself There was, indeed, an immense quantity."
surprise,fairytale_sentences,"Certainly sooner than he expected- for all at once down he came from the top of the press, fell on the ground, and was broken to pieces."
surprise,tweets,It's a really warm day in Seattle! My reeses chocolate is melting!!!
surprise,fairytale_sentences,"So away she went for it: but she managed to set it down just upon the great jug full of beer, and upset it; and thus all the ale that had been saved was set swimming on the floor also."
surprise,tweets,"I'm running out of things to say, and I'm starting to think you'll hate me for flooding your inbox with &quot;Philippines tour?&quot;"
surprise,tweets,OMG that is AWFUL! $12k??? Wow     Our pyr figured out how to open a doorknobs one day by crushing them in her jaws and
surprise,tweets,OMG - the M;Ms in my pantry are calling my name. I've been ignoring them all day. It is driving me completely insane. Too many calories
surprise,artificial_sentences,The man seemed stunned .
surprise,tweets,No happy hour in CCP eithah that's 2 bad
surprise,tweets,getting ready to shop  birmingham here i come
surprise,fairytale_sentences,"And his daughter was also shocked, but hoped the king would soon give up such thoughts; so she said to him, ""Before I marry anyone I must have three dresses: one must be of gold, like the sun; another must be of shining silver, like the moon; and a third must be dazzling as the stars: besides this, I want a mantle of a thousand different kinds of fur put together, to which every beast in the kingdom must give a part of his skin."""
surprise,fairytale_sentences,"If that is the ladder by which one mounts, I too will try my fortune, said he, and the next day when it began to grow dark, he went to the tower and cried:"
surprise,tweets,we're getting another puppy  ... not cool... really
surprise,fairytale_sentences,Quunk!- ah!
surprise,artificial_sentences,Some even asked the bewildered woman to sign their jeans .
surprise,tweets,I'm supposed to be Ms. Twitterology
surprise,artificial_sentences,"To her own mild astonishment she murmured , ` I 'll try . """
surprise,tweets,just reached for her plate to get another bit of toast and realised id eaten it all  not a nice feeling
surprise,tweets,Good Luck with your interview!
surprise,tweets,"the new series of the hills was on yesterday in uk , it was amazing! you looked really pretty on your birthday too."
surprise,tweets,Looks like the #GM Bankruptcy is going to happen. This loss will help offset the gains that I had earlier in the year tax wise. Oh well
surprise,tweets,"Yes - that would be perfect.  That was supposed to happen, last night, still dry.  Usually happens as I a heading to appt."
surprise,tweets,has tickets.......?
surprise,tweets,where are britney g. and allan allan?  they are my favs and i think they are out of town?
surprise,tweets,I dont see it? where do u see it listed at cause I dont
surprise,tweets,"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame!"
surprise,tweets,Ayy.  Okayyy. It was nice seeing you kanina ! :&gt; I like your hair. :&gt;
surprise,tweets,"Argh, I can't avoid spelling bee spoilers anywhere! Now I know the winning speller and word before having actually watched the bee."
surprise,tweets,Wow  That had to be difficult
surprise,tweets,I'm not leaving yet!
surprise,tweets,Back after a tea and a blog post. A few more awake I see - good morning
surprise,tweets,"*sniff sniff* I want thie App for my iPhone but it's only in America. Free Anime, Games shows and more for you iPhone = Win. But no UK ="
surprise,tweets,had the BEST Italian meal EVER last night! twas godly! i thinks we may get our kitty cat today
surprise,tweets,my sister just ripped my heart outta myy fukkn chest.  im super hurt right now. she's all i ever needed in this life.
surprise,tweets,I've been to Best Buy ; Target and still no Electrik Red album! I'm loosing hope..they've never even heard of the girls
surprise,tweets,"i did dat 1 time ; my boss text me saying, &quot;tweet me n my office after dis tweeting is ova!&quot; i havent dun it since."
surprise,fairytale_sentences,"And you saw all that with your own eyes?"""
surprise,tweets,"Not at prom. Ha! Chinese, iced chai, and some old school pokemon. Good night"
surprise,tweets,hahaha I didn't even notice the name - LICE
surprise,tweets,OooooOOOOO    but you just said you were dancin at home.  so doesn't that count?
surprise,tweets,Tell me about it! What is obvious in real life makes for great entertainment on TV  It is great to try and figure out the killer
surprise,tweets,"we got Watts, Chingo Bling, The Chile.. can't do this thang without BGeezy, we need u on the show!"
surprise,tweets,Happy mother's day to all the mom's! Love you mom
surprise,tweets,awesome RONIN121
surprise,tweets,keep dreamin'!!!! Though.... if she does.... hook me up  LOL
surprise,fairytale_sentences,"And there's a poor little creature bound fast in it, said another."
surprise,tweets,has a headache already?  boo
surprise,tweets,WHAT! That's a sin!
surprise,tweets,well kris is making me a sick panda
surprise,fairytale_sentences,"'Yes; well in my youth, I lived in a quiet family, where the furniture was polished, the floors scoured, and clean curtains put up every fortnight,' 'What an interesting way you have of relating a story,' said the carpet-broom; 'it is easy to perceive that you have been a great deal in women's society, there is something so pure runs through what you say.'"
surprise,tweets,i had a new friend who called himself shame.
surprise,tweets,wow... that was very sexy
surprise,fairytale_sentences,"How light he seems now, said he."
surprise,tweets,I may be telling myself that cos he never replies to me
surprise,fairytale_sentences,"Oh, indeed; and you will be like her some day, said he; and he flew away directly, for he felt quite shocked."
surprise,tweets,1 month 3 wks till the big day!   ~CSH
surprise,artificial_sentences,He felt a mixture of astonishment at himself and irritation that his rigid daily routine was going to be broken after forty undisturbed years .
surprise,tweets,Obama's Speech at the Correspondents Association - He has promised to complete his next 100 days in 72
surprise,tweets,:] Today is a bank holiday so not many places will be open until tomorrow.         Welcome back!
surprise,tweets,What!?!
surprise,tweets,"says good morning everyone! Once again, a happy mother's day to all the mothers out there!  I hope you all h..."
surprise,tweets,My palms are itchy. Doesn't that mean something about coming into a great deal of money?
surprise,fairytale_sentences,"They asked, ""What dost thou here in the forest in the winter time, in thy thin dress?"""
surprise,tweets,"Im sorry  I don't think I stick out, at least compared to what I used to look like."
surprise,fairytale_sentences,"Before the castle gate all was as the fox had said: so the son went in and found the chamber where the golden bird hung in a wooden cage, and below stood the golden cage, and the three golden apples that had been lost were lying close by it."
surprise,tweets,"My new design portfolio is finally on the web:  - Still needs some tweaking on the details but it's ok for now,"
surprise,tweets,"Much to my surprise, I was using my credit card before the crack dawn to do some serious online gambling. One problem: it wasn't me."
surprise,tweets,Phone went in the toilet   The truth is I'm surprised is hasn't happen sooner!
surprise,tweets,I spent an hour this morning going through yearbooks to see when each senior started to Harleton. My speech will be so boring.
surprise,artificial_sentences,She seemed to be almost floating and Maggie was astounded that the sharp stones had not given her enough pain to waken her .
surprise,tweets,"Yes.  Me too. I can't understand why they have to do that. I mean, I know it's all about Hollywood, but this thing is called love."
surprise,tweets,omg i didnt tweet all that much today.... *sadness*
surprise,fairytale_sentences,"The old woman had only pretended to be so kind; she was in reality a wicked witch, who lay in wait for children, and had only built the little house of bread in order to entice them there."
surprise,fairytale_sentences,"Hallo! cried one, as he pricked himself with the darning-needle, ""here's a fellow for you."""
surprise,tweets,"Haha! If I were him, I'd totally go check out a small little breakfast nook  They probably have the cutest ones there."
surprise,tweets,Got the news
surprise,tweets,"It Was The Best Evar ; My First,, You Didnt Awnser Any Of My Questions  xoxo"
surprise,tweets,"Getting closer to logging in. My left hand is so swollen, I can't wear my wedding ring. I keep forgetting and worrying that I lost it."
surprise,tweets,"Ha Damn im ready.  but Fuck that Bitch, i cant believe she had the balls to call me. Haha Wtf!"
surprise,tweets,"we went, we bought, we conquered! and we came back with the most delicious custard croissant"
surprise,tweets,Just try to do your best. I hope you don't get laid off.
surprise,tweets,Why am i even trying to go to sleep. Its 28c in here. I miss the cold winter nights
surprise,tweets,Catching up on 2 weeks of LOST and Grey's!!    House is quiet again.
surprise,fairytale_sentences,"Then say you will give me, said the little man, ""the first little child that you may have when you are queen."""
surprise,tweets,that's meAn
surprise,tweets,what's wrong with people? Second break-in at Wallmans tonight
surprise,fairytale_sentences,"Then the butcher gave him a flask of ale, saying, ""There, drink and refresh yourself; your cow will give you no milk: don""t you see she is an old beast, good for nothing but the slaughter-house?"""
surprise,tweets,i can't believe that you guys are gonna stay just one day here in Rio de Janeiro again
surprise,tweets,Extremly deep
surprise,fairytale_sentences,Peep! that is 'the beautiful.'
surprise,tweets,Some days you must look hard for that good thing.
surprise,artificial_sentences,"` I 'm astonished at what you 've achieved , Kitty ."
surprise,tweets,what do you mean it sit funny? I like the way it looks!!!  and I took the other part of the nail off. It didn't hurt that time!
surprise,tweets,"aww thats so awesome, i can imagine your little one with a head full of curly hair - i adore Leigh, shes so great"
surprise,tweets,. : no health insurance is not an option.
surprise,fairytale_sentences,Never had she listened to such tones as these; they came from beyond a large dark curtain which separated the regions of death from the land of eternity.
surprise,fairytale_sentences,"The Metal Pig raised himself gently, and the boy heard him say quite distinctly, ""Hold tight, little boy, for I am going to run;"" and away he started for a most wonderful ride."
surprise,artificial_sentences,Alexei was unable to hide his astonishment at Siban 's subdued tone .
surprise,tweets,The devil you say!  I've been waiting for the Black Widow in movies and now she won't be awesome at all.
surprise,artificial_sentences,"And having made the mistake a bird seldom gets a second chance , for the startled butterfly takes off , not in the direction the bird might have expected but , apparently , backwards ."
surprise,tweets,oh I don't love it. Just noting that remix kids seem to
surprise,tweets,And now for some CoD4.
surprise,tweets,I can hear it now...
surprise,tweets,omg seated for seth lakeman but way too far back for my liking  x
surprise,tweets,u can eat sashimi!!! just not rice
surprise,fairytale_sentences,As if these things were of any consequence!
surprise,tweets,sad about young love coming to an end  They were sooo cute together!
surprise,tweets,i got followed by one that says she doesn't talk to &quot;god people&quot;-i wonder if she talks to &quot;goddess people?&quot;
surprise,tweets,CONGRATS on graduating college!
surprise,tweets,There isn't any right now. They need to make more. Sorry.
surprise,tweets,Thanks for the follow my new Twitpeeps!
surprise,tweets,"according to mary chaayaa, i look like a sexy emo in my dp  i not emo."
surprise,tweets,Is too much of a bro
surprise,fairytale_sentences,What a sight met the eyes of Jane and Lucinda!
surprise,tweets,i'm not partying tonight
surprise,tweets,what about me?
surprise,tweets,is getting baptized tomorrow  and is a college graduate.  Busy weekend!
surprise,tweets,oh my! Nothing like a rabid racoon to get the adrenaline going in the morning. Better than a cup of coffee.
surprise,tweets,"Glad you like it  took around 2 and a half hours, would have been less but i kept stopping for food breaks haha  i was"
surprise,tweets,ur there when I'm not  lol
surprise,artificial_sentences,"Scott ran a hand through his hair , bewilderment on his face ."
surprise,artificial_sentences,They burst in on the somewhat startled signalman who was puzzled by the dramatic appearance of the two familiar faces .
surprise,fairytale_sentences,"Pigling Bland was shocked, there was little hope of sleeping in Market Town, and tomorrow was the hiring fair; it was deplorable to think how much time had been wasted by the frivolity of Alexander."
surprise,tweets,"Lol, cheers 'mate'. Yeah it went well thanks"
surprise,fairytale_sentences,"Ugh! sighed the daisy, ""that is terrible; now they are done for."""
surprise,tweets,"Darn, I thought you meant White Sox."
surprise,tweets,Just realized all his fantastic nerdfriends no longer live in Rochester
surprise,artificial_sentences,Some workers have been astounded at the amount of extra paperwork .
surprise,fairytale_sentences,"Oh, how unfortunate, said the landlord, wringing his hands."
surprise,fairytale_sentences,It was Christina of the heath!
surprise,fairytale_sentences,And can I not obtain rest in the grave for you?
surprise,tweets,Just saw a fox!  as i was getting on the freeway... I hope it goes home
surprise,fairytale_sentences,"One might believe that the country was going back to heathenism, he observed."
surprise,tweets,Woke up early!! Dang man I know i'm not going back to sleep
surprise,fairytale_sentences,"They were the same stars, and in the same position over me as when I used to sit in front of our hut at Delphi, and I had almost begun to fancy I was still there, when suddenly there was a splash in the water- Anastasia had fallen in; but in a moment Aphtanides has sprung in after her, and was now holding her up to me."
surprise,tweets,aw got orthodontist today
surprise,tweets,"I know, huh?"
surprise,tweets,"has just finished watching masterchef. Surprisingly (perhaps), it's good"
surprise,fairytale_sentences,How high up they live! thought the Toad.
surprise,tweets,work was splendid
